   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.65000  0.00000000000E+00   3.23609   3.65400  12.67614 -30.00000   0.00000   0.00000  7.50760E-01  2.48980E-01  3.54900E-05  8.80100E-05     0.00000     0.00000     0.00000     0.00000     0.99566  7.50800E-01  2.49000E-01  3.54900E-05  9.69000E-06  8.80100E-05   1.0000000000
        2    1.65000  3.96110000000E-05   3.23609   3.65400  12.67614 -30.00000   0.00000   0.00000  7.50760E-01  2.48980E-01  3.54900E-05  8.80100E-05     0.00000     0.00000     0.00000     0.00000     0.99566  7.50800E-01  2.49000E-01  3.54900E-05  9.69000E-06  8.80100E-05   1.0000000000
        3    1.65000  8.91250000000E-05   3.23609   3.65400  12.67614 -30.00000   0.00000   0.00000  7.50760E-01  2.48980E-01  3.54900E-05  8.80100E-05     0.00000     0.00000     0.00000     0.00000     0.99566  7.50800E-01  2.49000E-01  3.54900E-05  9.69000E-06  8.80100E-05   1.0000000001
        4    1.65000  1.51017000000E-04   3.23609   3.65400  12.67614 -30.00000   0.00000   0.00000  7.50760E-01  2.48980E-01  3.54900E-05  8.80100E-05     0.00000     0.00000     0.00000     0.00000     0.99566  7.50800E-01  2.49000E-01  3.54900E-05  9.69000E-06  8.80100E-05   1.0000000002
        5    1.65000  2.28382000000E-04   3.23609   3.65400  12.67614 -30.00000   0.00000   0.00000  7.50760E-01  2.48980E-01  3.54900E-05  8.80100E-05     0.00000     0.00000     0.00000     0.00000     0.99566  7.50800E-01  2.49000E-01  3.54900E-05  9.69000E-06  8.80100E-05   1.0000000003
        6    1.65000  3.25088000000E-04   3.23609   3.65400  12.67614 -30.00000   0.00000   0.00000  7.50760E-01  2.48980E-01  3.54900E-05  8.80100E-05     0.00000     0.00000     0.00000     0.00000     0.99567  7.50800E-01  2.49000E-01  3.54900E-05  9.69000E-06  8.80100E-05   1.0000000004
        7    1.65000  4.45968000000E-04   3.23609   3.65400  12.67614 -30.00000   0.00000   0.00000  7.50760E-01  2.48980E-01  3.54900E-05  8.80100E-05     0.00000     0.00000     0.00000     0.00000     0.99567  7.50800E-01  2.49000E-01  3.54900E-05  9.69000E-06  8.80100E-05   1.0000000006
        8    1.65000  5.97068000000E-04   3.23609   3.65400  12.67614 -30.00000   0.00000   0.00000  7.50760E-01  2.48980E-01  3.54900E-05  8.80100E-05     0.00000     0.00000     0.00000     0.00000     0.99567  7.50800E-01  2.49000E-01  3.54900E-05  9.69000E-06  8.80100E-05   1.0000000007
        9    1.65000  7.85948000000E-04   3.23609   3.65400  12.67614 -30.00000   0.00000   0.00000  7.50760E-01  2.48980E-01  3.54900E-05  8.80100E-05     0.00000     0.00000     0.00000     0.00000     0.99567  7.50800E-01  2.49000E-01  3.54900E-05  9.69000E-06  8.80100E-05   1.0000000010
       10    1.65000  1.02204800000E-03   3.23609   3.65400  12.67614 -30.00000   0.00000   0.00000  7.50760E-01  2.48980E-01  3.54900E-05  8.80100E-05     0.00000     0.00000     0.00000     0.00000     0.99567  7.50800E-01  2.49000E-01  3.54900E-05  9.69000E-06  8.80100E-05   1.0000000013
       11    1.65000  1.31716800000E-03   3.23609   3.65400  12.67614 -30.00000   0.00000   0.00000  7.50760E-01  2.48980E-01  3.54900E-05  8.80100E-05     0.00000     0.00000     0.00000     0.00000     0.99568  7.50800E-01  2.49000E-01  3.54900E-05  9.69000E-06  8.80100E-05   1.0000000016
       12    1.65000  1.68606800000E-03   3.23608   3.65400  12.67614 -30.00000   0.00000   0.00000  7.50760E-01  2.48980E-01  3.54900E-05  8.80100E-05     0.00000     0.00000     0.00000     0.00000     0.99568  7.50800E-01  2.49000E-01  3.54900E-05  9.69000E-06  8.80100E-05   1.0000000021
       13    1.65000  2.14719800000E-03   3.23608   3.65400  12.67614 -30.00000   0.00000   0.00000  7.50760E-01  2.48980E-01  3.54900E-05  8.80100E-05     0.00000     0.00000     0.00000     0.00000     0.99569  7.50800E-01  2.49000E-01  3.54900E-05  9.69000E-06  8.80100E-05   1.0000000027
       14    1.65000  2.72360800000E-03   3.23608   3.65400  12.67614 -30.00000   0.00000   0.00000  7.50760E-01  2.48980E-01  3.54900E-05  8.80100E-05     0.00000     0.00000     0.00000     0.00000     0.99569  7.50800E-01  2.49000E-01  3.54900E-05  9.69000E-06  8.80100E-05   1.0000000034
       15    1.65000  3.44412800000E-03   3.23608   3.65400  12.67614 -30.00000   0.00000   0.00000  7.50760E-01  2.48980E-01  3.54900E-05  8.80100E-05     0.00000     0.00000     0.00000     0.00000     0.99570  7.50800E-01  2.49000E-01  3.54900E-05  9.69000E-06  8.80100E-05   1.0000000043
